timestamp_ms,open,high,low,close,volume,turnover
1788875040000,4392.2,4394.4,4392.2,4393.3,0.45523,1999.916663
1788875100000,4393.3,4395.5,4391.6,4391.7,0.75739,3328.692373
1788875160000,4391.7,4395.0,4391.7,4395.0,0.4286,1882.772176
1788875220000,4395.0,4396.3,4393.8,4394.2,0.63391,2786.341469
1788875280000,4394.2,4397.9,4394.2,4395.6,2.57131,11305.469768
1788875340000,4395.6,4398.3,4395.0,4398.3,0.82649,3633.176044
1788875400000,4398.3,4398.9,4397.5,4398.0,1.55123,6822.932167
1788875460000,4398.0,4398.1,4395.6,4396.7,1.19617,5259.446323
1788875520000,4396.7,4396.7,4394.2,4394.6,1.29827,5706.208195
1788875580000,4394.6,4395.7,4394.0,4395.1,0.6829,3001.275793
1788875640000,4395.1,4399.5,4395.0,4399.5,2.16854,9538.522903
1788875700000,4399.5,4403.0,4399.5,4402.9,7.8098,34375.560729
