time,best_bid,best_ask,spread,rel_spread,mid_price,ob_imbalance,buy_volume,sell_volume,trade_count,large_trade_count,vwap,trade_imbalance
2026-09-12 09:37:00+00:00,77328.9,77329.0,0.10000000000582077,1.2931767469469167e-06,77328.95,0.11006516052318667,0.001439,0.025505,15,1,77328.90534070664,-0.893185866983373
2026-09-12 09:38:00+00:00,77364.2,77364.3,0.10000000000582077,1.2925866922489493e-06,77364.25,0.15511631293636782,3.608674,0.5669420000000001,395,108,77354.37414347967,0.7284510836245479
2026-09-12 09:39:00+00:00,77366.7,77366.8,0.10000000000582077,1.2925449240897512e-06,77366.75,0.03333780026763858,0.709504,0.101915,84,12,77364.87171991289,0.7487980932169447
2026-09-12 09:40:00+00:00,77365.0,77365.1,0.10000000000582077,1.292573326144309e-06,77365.05,-0.08373479904045299,0.13335,0.249406,49,8,77366.02073906093,-0.3032114454116983
2026-09-12 09:41:00+00:00,77365.0,77365.1,0.10000000000582077,1.292573326144309e-06,77365.05,0.17333400763577272,0.111289,0.039801,16,5,77365.07365742273,0.4731484545635052
2026-09-12 09:42:00+00:00,77365.0,77365.1,0.10000000000582077,1.292573326144309e-06,77365.05,0.23746705396766596,0.011389,0.068951,35,1,77365.01417600199,-0.7164799601692806
2026-09-12 09:43:00+00:00,77352.7,77352.8,0.10000000000582077,1.292778860555323e-06,77352.75,0.3161121985525426,2.69916,4.014345,372,101,77366.30702990465,-0.19590139576867815
2026-09-12 09:44:00+00:00,77340.5,77340.6,0.10000000000582077,1.292982788534873e-06,77340.55,0.11966488591430924,0.013199,0.619254,59,9,77346.41757553526,-0.9582609300612063
2026-09-12 09:45:00+00:00,77344.9,77345.0,0.10000000000582077,1.292909233321901e-06,77344.95,0.19387855101413326,0.343334,0.021012,68,8,77341.7295554226,0.8846590877901775
2026-09-12 09:46:00+00:00,77345.2,77345.3,0.10000000000582077,1.2929042184984956e-06,77345.25,0.05296816966509068,0.624353,0.372597,133,21,77350.04714208335,0.25252620492502137
2026-09-12 09:47:00+00:00,77343.8,77343.9,0.09999999999126885,1.2929276211524103e-06,77343.85,-0.11077753935868857,0.04657,0.343435,60,6,77344.98408712709,-0.7611825489416802
2026-09-12 09:48:00+00:00,77336.1,77336.2,0.09999999999126885,1.2930563519294517e-06,77336.15,-0.1800235977886728,0.07664800000000001,0.684855,65,12,77342.63150269927,-0.7986928482225282
2026-09-12 09:49:00+00:00,77329.8,77329.9,0.09999999999126885,1.2931616961790155e-06,77329.85,-0.22538643225007143,0.013091,0.57618,67,10,77335.38582876131,-0.9555688299610876
2026-09-12 09:50:00+00:00,77349.4,77349.5,0.10000000000582077,1.2928340150553205e-06,77349.45,-0.23592132711868108,5.695526,0.896858,412,137,77354.07754035566,0.7279108741238375
2026-09-12 09:51:00+00:00,77345.5,77345.6,0.10000000000582077,1.2928992037139921e-06,77345.55,-0.24409032171003703,0.03299,0.231324,44,9,77348.59003268839,-0.7503726628177093
2026-09-12 09:52:00+00:00,77328.3,77328.4,0.09999999999126885,1.2931867806731793e-06,77328.35,-0.09694955482717828,0.128801,0.985901,137,34,77338.53055892965,-0.768905052650843
2026-09-12 09:53:00+00:00,77328.3,77328.4,0.09999999999126885,1.2931867806731793e-06,77328.35,-0.11475168160096512,0,0,0,0,77328.35,0.0
2026-09-12 09:54:00+00:00,77328.3,77328.4,0.09999999999126885,1.2931867806731793e-06,77328.35,-0.25451491441647167,0.004359,0.081053,4,2,77328.30510349834,-0.8979300332505971
2026-09-12 09:55:00+00:00,77339.7,77339.8,0.10000000000582077,1.2929961631091486e-06,77339.75,-0.22746752886898075,0.677768,0.033945,105,15,77332.36292986077,0.9046104258317609
2026-09-12 09:56:00+00:00,77334.5,77334.6,0.10000000000582077,1.2930831045867697e-06,77334.55,0.07630322047270395,0.006356,0.507143,98,13,77338.30986564724,-0.9752443529588177
2026-09-12 09:57:00+00:00,77334.5,77334.6,0.10000000000582077,1.2930831045867697e-06,77334.55,0.0006538586131638095,0.001781,0.030178,11,1,77334.50557276509,-0.8885446978941768
2026-09-12 09:58:00+00:00,77343.2,77343.3,0.10000000000582077,1.2929376513893684e-06,77343.25,-0.09884175868298767,1.000245,0.02788,110,14,77339.81200534955,0.945765349544073
2026-09-12 09:59:00+00:00,77349.9,77350.0,0.10000000000582077,1.29282565801039e-06,77349.95,0.147891288525603,0.540523,0.008951,57,10,77344.64071184442,0.9674197505250475
2026-09-12 10:00:00+00:00,77358.0,77358.1,0.10000000000582077,1.2926902889333529e-06,77358.05,0.026876441209625422,2.285291,0.047675,98,32,77362.4716011292,0.959129280066662
2026-09-12 10:01:00+00:00,77366.4,77366.5,0.10000000000582077,1.2925499361263282e-06,77366.45,0.20490120770203557,0.6951189999999999,0.105634,109,19,77361.88722352586,0.7361633362597455
2026-09-12 10:02:00+00:00,77394.7,77394.8,0.10000000000582077,1.2920773050603662e-06,77394.75,0.0584536832320322,1.635156,0.01442,219,41,77377.2700647318,0.9825167194479065
2026-09-12 10:03:00+00:00,77394.7,77394.8,0.10000000000582077,1.2920773050603662e-06,77394.75,-0.01419850225537568,0.058011,0.043421,36,2,77394.75719201042,0.14384020821831375
2026-09-12 10:04:00+00:00,77378.9,77379.0,0.10000000000582077,1.2923411341950332e-06,77378.95,-0.24409148819559057,0.152999,1.601913,190,36,77390.35502144837,-0.825633422074725
2026-09-12 10:05:00+00:00,77392.0,77392.1,0.10000000000582077,1.2921223821545077e-06,77392.05,0.32027401870942945,1.812746,0.035833000000000004,184,35,77388.17285980204,0.961231843486267
2026-09-12 10:06:00+00:00,77398.3,77398.4,0.09999999999126885,1.292017206972356e-06,77398.35,0.11664738049525836,1.808803,0.829498,181,47,77400.51080574203,0.3711877454467857
2026-09-12 10:07:00+00:00,77398.3,77398.4,0.09999999999126885,1.292017206972356e-06,77398.35,0.07565961228102501,0.204287,0.024707,27,8,77398.38921063433,0.7842126867952871
2026-09-12 10:08:00+00:00,77396.0,77396.1,0.10000000000582077,1.2920556023959978e-06,77396.05,0.0827843879801063,0.014403000000000001,0.953831,138,24,77397.12310774048,-0.9702489274287
2026-09-12 10:09:00+00:00,77396.0,77396.1,0.10000000000582077,1.2920556023959978e-06,77396.05,0.07188777048453826,0.007938,0.006077000000000001,9,0,77396.05663931502,0.13278630039243663
2026-09-12 10:10:00+00:00,77396.0,77396.1,0.10000000000582077,1.2920556023959978e-06,77396.05,0.16179004181803602,0.015187999999999998,0.018993,15,2,77396.0444340423,-0.11131915391591825
2026-09-12 10:11:00+00:00,77398.2,77398.3,0.10000000000582077,1.2920188764709894e-06,77398.25,0.17555791009450702,0.531851,0.019149,78,12,77396.1685245009,0.9304936479128858
2026-09-12 10:12:00+00:00,77398.2,77398.3,0.10000000000582077,1.2920188764709894e-06,77398.25,0.3476986140765104,0.063503,0.035623,25,2,77398.26406290985,0.28125819663862156
